Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1606197351,192.168.1.192,59477,137.110.0.70,443,17,106,0,1,0,1606197351762;,106;,1;
1606197352,192.168.1.192,59477,137.110.0.70,443,17,127,0,1,0,1606197352991;,127;,1;
1606197353,192.168.1.192,59477,137.110.0.70,443,17,665,808,5,6,1606197353015;1606197353022;1606197353022;1606197353051;1606197353051;1606197353326;1606197353353;1606197353389;1606197353436;1606197353737;1606197353762;,138;127;127;126;126;158;126;154;126;127;138;,2;1;1;2;2;1;2;2;1;1;2;
1606197354,192.168.1.192,59477,137.110.0.70,443,17,178,130,1,1,1606197354167;1606197354592;,178;130;,1;2;
1606197356,192.168.1.192,59477,137.110.0.70,443,17,141,243,1,2,1606197356521;1606197356522;1606197356546;,137;141;106;,2;1;2;
1606197357,192.168.1.192,59477,137.110.0.70,443,17,3052,1069,7,5,1606197357384;1606197357384;1606197357384;1606197357415;1606197357420;1606197357420;1606197357633;1606197357634;1606197357656;1606197357656;1606197357656;1606197357711;,639;1366;245;106;533;106;405;165;126;126;178;126;,1;1;1;2;2;1;1;1;2;2;2;1;
1606197357,192.168.1.240,5353,224.0.0.251,5353,17,143,0,1,0,1606197357552;,143;,1;
1606197357,FE80::426:B589:EABF:4EE,5353,FF02::FB,5353,17,163,0,1,0,1606197357552;,163;,1;
1606197358,192.168.1.192,59477,137.110.0.70,443,17,26902,372169,191,323,1606197358090;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358094;1606197358095;1606197358095;1606197358095;1606197358095;1606197358096;1606197358096;1606197358096;1606197358096;1606197358096;1606197358136;1606197358156;1606197358156;1606197358156;1606197358156;1606197358156;1606197358156;1606197358157;1606197358157;1606197358157;1606197358157;1606197358157;1606197358157;1606197358157;1606197358157;1606197358180;1606197358184;1606197358184;1606197358184;1606197358184;1606197358184;1606197358184;1606197358184;1606197358184;1606197358184;1606197358184;1606197358184;1606197358184;1606197358184;1606197358184;1606197358185;1606197358185;1606197358185;1606197358185;1606197358185;1606197358185;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358189;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358190;1606197358191;1606197358191;1606197358191;1606197358191;1606197358191;1606197358191;1606197358191;1606197358191;1606197358191;1606197358195;1606197358195;1606197358195;1606197358195;1606197358195;1606197358195;1606197358195;1606197358195;1606197358195;1606197358195;1606197358195;1606197358195;1606197358195;1606197358195;1606197358195;1606197358195;1606197358195;1606197358196;1606197358196;1606197358196;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358197;1606197358198;1606197358198;1606197358198;1606197358198;1606197358198;1606197358198;1606197358198;1606197358198;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358200;1606197358201;1606197358201;1606197358201;1606197358201;1606197358203;1606197358203;1606197358203;1606197358203;1606197358203;1606197358203;1606197358203;1606197358204;1606197358204;1606197358204;1606197358204;1606197358204;1606197358204;1606197358204;1606197358204;1606197358205;1606197358205;1606197358205;1606197358205;1606197358205;1606197358205;1606197358206;1606197358207;1606197358207;1606197358207;1606197358207;1606197358207;1606197358207;1606197358207;1606197358207;1606197358207;1606197358209;1606197358209;1606197358209;1606197358209;1606197358209;1606197358209;1606197358209;1606197358209;1606197358209;1606197358209;1606197358209;1606197358209;1606197358210;1606197358210;1606197358210;1606197358210;1606197358210;1606197358210;1606197358210;1606197358210;1606197358221;1606197358221;1606197358221;1606197358221;1606197358221;1606197358222;1606197358222;1606197358222;1606197358222;1606197358222;1606197358222;1606197358224;1606197358224;1606197358224;1606197358224;1606197358224;1606197358224;1606197358224;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358227;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358229;1606197358230;1606197358230;1606197358232;1606197358232;1606197358232;1606197358232;1606197358232;1606197358232;1606197358233;1606197358233;1606197358233;1606197358233;1606197358233;1606197358234;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358236;1606197358237;1606197358237;1606197358237;1606197358237;1606197358237;1606197358237;1606197358245;1606197358245;1606197358245;1606197358245;1606197358245;1606197358246;1606197358247;1606197358247;1606197358247;1606197358247;1606197358247;1606197358247;1606197358247;1606197358247;1606197358247;1606197358248;1606197358248;1606197358248;1606197358248;1606197358248;1606197358249;1606197358249;1606197358249;1606197358249;1606197358249;1606197358249;1606197358249;1606197358249;1606197358249;1606197358249;1606197358249;1606197358249;1606197358251;1606197358251;1606197358251;1606197358251;1606197358251;1606197358251;1606197358251;1606197358251;1606197358251;1606197358252;1606197358252;1606197358252;1606197358291;1606197358316;1606197358316;1606197358316;1606197358319;1606197358319;1606197358319;1606197358319;1606197358319;1606197358319;1606197358319;1606197358320;1606197358320;1606197358320;1606197358321;1606197358321;1606197358321;1606197358321;1606197358321;1606197358321;1606197358321;1606197358321;1606197358321;1606197358321;1606197358321;1606197358321;1606197358321;1606197358322;1606197358322;1606197358322;1606197358322;1606197358322;1606197358337;1606197358337;1606197358337;1606197358340;1606197358340;1606197358340;1606197358340;1606197358340;1606197358340;1606197358341;1606197358341;1606197358341;1606197358341;1606197358341;1606197358341;1606197358341;1606197358341;1606197358341;1606197358341;1606197358341;1606197358341;1606197358345;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358348;1606197358349;1606197358349;1606197358350;1606197358350;1606197358350;1606197358350;1606197358350;1606197358350;1606197358350;1606197358350;1606197358350;1606197358350;1606197358350;1606197358351;1606197358351;1606197358351;1606197358351;1606197358352;1606197358352;1606197358352;1606197358382;1606197358398;1606197358402;1606197358402;1606197358424;1606197358497;1606197358617;1606197358671;1606197358712;,528;983;1366;1366;1366;1138;1366;1366;1366;1366;1366;1366;889;1366;1366;1366;141;1366;308;126;126;126;126;126;126;126;126;126;126;333;165;332;165;344;343;343;343;333;345;342;333;346;344;126;126;126;126;126;126;161;161;178;178;259;1366;1366;1366;1366;126;126;126;126;126;126;1366;265;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;742;1366;308;1366;1366;1366;1366;1366;1366;1366;1366;761;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;1366;308;126;126;126;126;126;126;126;126;161;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;126;174;161;200;241;1366;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;126;126;126;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;149;1366;308;240;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;126;126;126;126;126;126;126;126;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;552;1366;308;126;126;126;126;126;126;126;126;332;1366;1366;1366;1366;126;126;1366;1366;1366;1366;1366;126;126;126;1366;1366;1366;1366;1366;126;126;1366;1366;1366;1366;1366;1366;126;126;126;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;1366;1366;539;1366;308;126;126;126;323;1366;1366;1366;126;126;1366;1366;330;126;126;1366;1366;1366;1366;1366;126;126;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;126;126;1366;1366;1366;1366;1366;1366;471;1366;308;1366;1366;1366;1366;1366;126;126;126;126;126;126;126;1366;1366;390;1313;126;126;331;1366;1366;1366;126;126;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;1319;1366;308;1366;308;126;126;126;126;126;126;126;126;324;1366;1366;1366;126;126;1366;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;126;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;1366;1366;1366;1366;1366;1112;126;126;126;1366;308;126;126;332;1366;126;1366;1366;1366;1366;1366;126;126;1366;1366;1366;126;126;1366;1366;1366;1366;1366;1366;1366;1366;860;1366;308;126;126;126;126;126;332;1366;126;1366;1366;1366;1366;126;126;1366;1366;1366;1366;1366;497;1366;308;126;126;126;126;323;1366;1366;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;126;1366;1366;1366;1366;1366;126;126;1366;1366;1366;1366;1366;1366;1366;126;126;126;126;1366;1366;284;126;1366;308;126;126;126;137;141;106;268;158;154;126;,2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;1;1;1;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;1;1;1;2;2;1;1;2;2;1;2;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;1;2;2;1;1;1;2;1;2;1;1;2;1;
1606197358,192.168.1.240,5353,224.0.0.251,5353,17,375,0,3,0,1606197358473;1606197358573;1606197358678;,89;106;180;,1;1;1;
